SaleID,Date,Product,Quantity,Price,Total,Region
3912,2023-11-10,Charger,3,25,74.46,East
3913,2023-11-10,Monitor,3,300,919.55,East
3914,2023-11-10,Tablet,4,400,1565.29,West
3915,2023-11-10,Headphones,5,100,551.56,East
3916,2023-11-10,Tablet,2,400,970.46,East
3917,2023-11-11,Headphones,5,100,521.38,North
3918,2023-11-11,Phone,3,600,2004.68,South
3919,2023-11-12,Tablet,4,400,1671.34,East
3920,2023-11-13,Mouse,2,30,58.79,South
3921,2023-11-14,Charger,2,25,53.77,East
3922,2023-11-14,Keyboard,4,50,215.07,East
3923,2023-11-15,Laptop,1,800,987.07,North
3924,2023-11-15,Mouse,3,30,94.23,West
3925,2023-11-16,Charger,5,25,148.2,North
3926,2023-11-16,Charger,5,25,151.76,South
3927,2023-11-16,Monitor,1,300,353.95,East
3928,2023-11-17,Keyboard,5,50,244.53,West
3929,2023-11-17,Headphones,1,100,106.91,South
3930,2023-11-17,Phone,3,600,2046.37,East
3931,2023-11-17,Keyboard,1,50,59.9,West
3932,2023-11-18,Phone,2,600,1376.15,East
3933,2023-11-18,Mouse,2,30,65.47,South
3934,2023-11-18,Tablet,3,400,1431.23,West
3935,2023-11-19,Laptop,1,800,942.13,West
3936,2023-11-19,Laptop,3,800,2850.09,East
3937,2023-11-19,Phone,3,600,1794.08,East
3938,2023-11-19,Monitor,4,300,1253.33,South
3939,2023-11-20,Laptop,4,800,3295.02,East
3940,2023-11-20,Tablet,3,400,1175.3,North
3941,2023-11-20,Monitor,5,300,1686.73,North
3942,2023-11-21,Phone,1,600,647.48,South
3943,2023-11-22,Charger,4,25,120.06,South
3944,2023-11-23,Monitor,5,300,1555.92,North
3945,2023-11-24,Keyboard,2,50,112.69,West
3946,2023-11-24,Charger,2,25,58.17,South
3947,2023-11-24,Charger,2,25,57.16,North
3948,2023-11-25,Charger,4,25,101.76,East
3949,2023-11-25,Monitor,1,300,338.32,South
3950,2023-11-25,Phone,5,600,3009.93,South
3951,2023-11-26,Laptop,2,800,1843.7,North
3952,2023-11-26,Keyboard,5,50,249.25,South
3953,2023-11-26,Mouse,4,30,121.34,West
3954,2023-11-26,Monitor,5,300,1506.3,South
3955,2023-11-27,Mouse,4,30,122.16,East
3956,2023-11-28,Monitor,4,300,1285.06,South
3957,2023-11-28,Laptop,5,800,4756.96,West
3958,2023-11-28,Tablet,1,400,444.95,East
3959,2023-11-30,Monitor,4,300,1273.46,West
3960,2023-11-30,Phone,3,600,2119.14,North
3961,2023-12-01,Laptop,1,800,914.28,South
3962,2023-12-01,Phone,3,600,2021.87,East
3963,2023-12-01,Keyboard,4,50,216.45,West
3964,2023-12-01,Laptop,2,800,1881.91,North
3965,2023-12-01,Keyboard,5,50,264.34,East
3966,2023-12-01,Headphones,3,100,361.45,South
3967,2023-12-01,Phone,3,600,2083.76,West
3968,2023-12-02,Phone,5,600,3120.93,West
3969,2023-12-02,Headphones,5,100,586.48,South
3970,2023-12-03,Keyboard,1,50,61.76,East
3971,2023-12-03,Tablet,3,400,1400.83,West
3972,2023-12-03,Keyboard,3,50,172.43,South
3973,2023-12-03,Charger,5,25,123.94,West
3974,2023-12-03,Tablet,5,400,2344.2,South
3975,2023-12-04,Phone,2,600,1223.2,East
3976,2023-12-04,Headphones,5,100,591.67,West
3977,2023-12-05,Laptop,5,800,3918.44,West
3978,2023-12-05,Monitor,1,300,320.57,West
3979,2023-12-06,Laptop,4,800,3303.23,West
3980,2023-12-06,Tablet,2,400,789.76,South
3981,2023-12-06,Keyboard,2,50,119.88,North
3982,2023-12-07,Phone,2,600,1179.41,West
3983,2023-12-07,Monitor,5,300,1617.14,West
3984,2023-12-07,Monitor,3,300,1029.06,East
3985,2023-12-08,Tablet,3,400,1232.77,West
3986,2023-12-08,Keyboard,5,50,249.62,East
3987,2023-12-08,Phone,1,600,640.89,West
3988,2023-12-08,Keyboard,3,50,171.59,East
3989,2023-12-08,Laptop,1,800,787.42,South
3990,2023-12-08,Headphones,2,100,239.76,South
3991,2023-12-09,Charger,1,25,27.3,East
3992,2023-12-10,Phone,5,600,3466.78,East
3993,2023-12-10,Tablet,2,400,946.23,North
3994,2023-12-10,Tablet,5,400,2424.13,West
3995,2023-12-11,Tablet,1,400,403.6,South
3996,2023-12-12,Monitor,2,300,596.61,West
3997,2023-12-13,Charger,5,25,128.6,West
3998,2023-12-15,Monitor,3,300,1071.07,North
3999,2023-12-15,Charger,1,25,24.32,West
4000,2023-12-15,Phone,5,600,3131.92,West
4001,2023-12-15,Headphones,5,100,544.22,East
4002,2023-12-15,Charger,1,25,27.29,North
4003,2023-12-15,Charger,5,25,150.42,East
4004,2023-12-16,Charger,1,25,26.17,South
4005,2023-12-16,Keyboard,4,50,197.16,North
4006,2023-12-16,Phone,5,600,3104.21,South
4007,2023-12-17,Laptop,4,800,3221.6,East
4008,2023-12-17,Mouse,2,30,69.31,West
4009,2023-12-17,Charger,2,25,49.49,South
4010,2023-12-17,Charger,3,25,84.61,West
4011,2023-12-17,Laptop,4,800,3200.88,South
4012,2023-12-17,Keyboard,4,50,208.92,North
4013,2023-12-18,Mouse,3,30,100.92,East
4014,2023-12-18,Mouse,3,30,97.09,East
4015,2023-12-18,Phone,4,600,2964.17,East
4016,2023-12-19,Tablet,3,400,1226.22,South
4017,2023-12-19,Charger,1,25,29.81,South
4018,2023-12-19,Tablet,1,400,438.96,West
4019,2023-12-19,Headphones,2,100,219.78,East
4020,2023-12-19,Laptop,4,800,3391.93,South
4021,2023-12-20,Charger,5,25,123.46,South
4022,2023-12-20,Laptop,5,800,4330.92,West
4023,2023-12-20,Monitor,4,300,1219.07,North
4024,2023-12-21,Headphones,4,100,493.04,East
4025,2023-12-21,Phone,5,600,3241.19,East
4026,2023-12-22,Mouse,4,30,119.5,East
4027,2023-12-22,Headphones,5,100,566.57,South
4028,2023-12-22,Tablet,3,400,1354.55,East
4029,2023-12-22,Tablet,1,400,425.84,North
4030,2023-12-22,Laptop,4,800,3244.75,East
4031,2023-12-23,Tablet,5,400,2234.26,North
4032,2023-12-23,Laptop,3,800,2956.44,South
4033,2023-12-23,Keyboard,1,50,52.33,South
4034,2023-12-23,Tablet,1,400,432.42,East
4035,2023-12-24,Mouse,4,30,117.24,West
4036,2023-12-24,Keyboard,3,50,154.75,West
4037,2023-12-25,Laptop,1,800,886.32,East
4038,2023-12-25,Mouse,5,30,153.28,South
4039,2023-12-25,Laptop,3,800,2964.1,South
4040,2023-12-25,Tablet,4,400,1562.48,South
4041,2023-12-25,Charger,2,25,52.1,South
4042,2023-12-25,Monitor,1,300,344.96,South
4043,2023-12-25,Tablet,2,400,798.2,North
4044,2023-12-25,Mouse,1,30,36.12,West
4045,2023-12-27,Headphones,2,100,235.26,East
4046,2023-12-27,Headphones,1,100,109.43,West
4047,2023-12-27,Mouse,2,30,58.88,South
4048,2023-12-27,Tablet,5,400,1999.82,North
4049,2023-12-28,Tablet,3,400,1253.51,South
4050,2023-12-28,Tablet,1,400,490.74,South
4051,2024-01-01,Headphones,1,100,100.0,South
4052,2024-01-01,Laptop,3,800,2400.0,East
4053,2024-01-02,Phone,2,600,1200.0,West
4054,2024-01-02,Laptop,1,800,800.0,North
4055,2024-01-03,Headphones,2,100,200.0,North
4056,2024-01-03,Headphones,3,100,300.0,West
4057,2024-01-03,Headphones,2,100,200.0,East
4058,2024-01-04,Tablet,3,400,1200.0,West
4059,2024-01-04,Keyboard,1,50,50.0,South
4060,2024-01-05,Keyboard,2,50,100.0,East
4061,2024-01-05,Monitor,1,300,300.0,East
4062,2024-01-05,Keyboard,1,50,50.0,North
4063,2024-01-06,Charger,2,25,50.0,North
4064,2024-01-06,Monitor,1,300,300.0,East
4065,2024-01-07,Headphones,3,100,300.0,North
4066,2024-01-07,Laptop,3,800,2400.0,South
4067,2024-01-07,Mouse,1,30,30.0,South
4068,2024-01-07,Phone,2,600,1200.0,East
4069,2024-01-08,Monitor,1,300,300.0,South
4070,2024-01-08,Phone,2,600,1200.0,South
4071,2024-01-08,Headphones,1,100,100.0,West
4072,2024-01-08,Keyboard,1,50,50.0,East
4073,2024-01-08,Keyboard,1,50,50.0,East
4074,2024-01-09,Keyboard,2,50,100.0,East
4075,2024-01-09,Phone,1,600,600.0,East
4076,2024-01-09,Headphones,3,100,300.0,West
4077,2024-01-10,Charger,1,25,25.0,East
4078,2024-01-10,Tablet,1,400,400.0,East
4079,2024-01-10,Monitor,2,300,600.0,West
4080,2024-01-10,Keyboard,1,50,50.0,South
4081,2024-01-10,Charger,1,25,25.0,North
4082,2024-01-11,Tablet,3,400,1200.0,South
4083,2024-01-11,Monitor,2,300,600.0,North
4084,2024-01-12,Keyboard,1,50,50.0,East
4085,2024-01-12,Phone,3,600,1800.0,East
4086,2024-01-12,Monitor,1,300,300.0,West
4087,2024-01-12,Monitor,2,300,600.0,West
4088,2024-01-12,Mouse,2,30,60.0,North
4089,2024-01-13,Mouse,2,30,60.0,South
4090,2024-01-13,Phone,3,600,1800.0,East
4091,2024-01-14,Tablet,1,400,400.0,South
4092,2024-01-14,Laptop,2,800,1600.0,East
4093,2024-01-14,Charger,1,25,25.0,North
4094,2024-01-15,Phone,2,600,1200.0,South
4095,2024-01-15,Phone,3,600,1800.0,West
4096,2024-01-15,Mouse,1,30,30.0,North
4097,2024-01-15,Headphones,2,100,200.0,North
4098,2024-01-16,Charger,2,25,50.0,South
4099,2024-01-16,Mouse,2,30,60.0,West
4100,2024-01-16,Headphones,2,100,200.0,South
4101,2024-01-17,Phone,1,600,600.0,North
4102,2024-01-17,Monitor,3,300,900.0,East
4103,2024-01-17,Charger,2,25,50.0,West
4104,2024-01-17,Phone,1,600,600.0,South
4105,2024-01-18,Laptop,1,800,800.0,North
4106,2024-01-18,Laptop,1,800,800.0,North
4107,2024-01-18,Headphones,1,100,100.0,North
4108,2024-01-19,Mouse,3,30,90.0,West
4109,2024-01-19,Headphones,2,100,200.0,South
4110,2024-01-19,Charger,1,25,25.0,West
4111,2024-01-20,Keyboard,1,50,50.0,South
4112,2024-01-20,Phone,1,600,600.0,West
4113,2024-01-20,Headphones,1,100,100.0,North
4114,2024-01-20,Monitor,1,300,300.0,West
4115,2024-01-20,Monitor,2,300,600.0,North
4116,2024-01-21,Headphones,2,100,200.0,West
4117,2024-01-21,Tablet,2,400,800.0,South
4118,2024-01-21,Mouse,2,30,60.0,South
4119,2024-01-22,Charger,2,25,50.0,North
4120,2024-01-22,Laptop,3,800,2400.0,North
4121,2024-01-23,Headphones,1,100,100.0,West
4122,2024-01-23,Charger,2,25,50.0,South
4123,2024-01-24,Charger,1,25,25.0,South
4124,2024-01-24,Charger,1,25,25.0,West
4125,2024-01-24,Mouse,1,30,30.0,North
4126,2024-01-24,Laptop,1,800,800.0,West
4127,2024-01-24,Laptop,2,800,1600.0,East
4128,2024-01-25,Keyboard,1,50,50.0,North
4129,2024-01-25,Charger,2,25,50.0,South
4130,2024-01-26,Phone,1,600,600.0,North
4131,2024-01-26,Phone,3,600,1800.0,South
4132,2024-01-27,Phone,2,600,1200.0,South
4133,2024-01-27,Laptop,2,800,1600.0,North
4134,2024-01-27,Monitor,3,300,900.0,East
4135,2024-01-27,Mouse,1,30,30.0,East
4136,2024-01-27,Headphones,1,100,100.0,West
4137,2024-01-28,Mouse,2,30,60.0,East
4138,2024-01-28,Phone,1,600,600.0,West
4139,2024-01-28,Phone,1,600,600.0,South
4140,2024-02-01,Laptop,3,800,2400.0,East
4141,2024-02-01,Tablet,2,400,800.0,East
4142,2024-02-01,Headphones,1,100,100.0,East
4143,2024-02-01,Tablet,1,400,400.0,North
4144,2024-02-02,Tablet,1,400,400.0,North
4145,2024-02-02,Phone,3,600,1800.0,South
4146,2024-02-03,Phone,3,600,1800.0,West
4147,2024-02-03,Mouse,2,30,60.0,South
4148,2024-02-03,Keyboard,1,50,50.0,East
4149,2024-02-03,Charger,1,25,25.0,North
4150,2024-02-04,Monitor,2,300,600.0,North
4151,2024-02-04,Tablet,3,400,1200.0,West
4152,2024-02-04,Tablet,3,400,1200.0,East
4153,2024-02-04,Laptop,1,800,800.0,East
4154,2024-02-05,Phone,3,600,1800.0,South
4155,2024-02-05,Laptop,1,800,800.0,South
4156,2024-02-06,Tablet,1,400,400.0,East
4157,2024-02-06,Keyboard,1,50,50.0,East
4158,2024-02-06,Headphones,3,100,300.0,South
4159,2024-02-06,Phone,1,600,600.0,West
4160,2024-02-06,Tablet,1,400,400.0,South
4161,2024-02-07,Mouse,1,30,30.0,North
4162,2024-02-07,Keyboard,2,50,100.0,South
4163,2024-02-08,Laptop,2,800,1600.0,South
4164,2024-02-08,Headphones,2,100,200.0,East
4165,2024-02-08,Mouse,1,30,30.0,South
4166,2024-02-08,Laptop,3,800,2400.0,South
4167,2024-02-08,Monitor,1,300,300.0,East
4168,2024-02-09,Mouse,1,30,30.0,West
4169,2024-02-09,Keyboard,1,50,50.0,North
4170,2024-02-10,Monitor,2,300,600.0,North
4171,2024-02-10,Keyboard,3,50,150.0,East
4172,2024-02-10,Tablet,2,400,800.0,East
4173,2024-02-10,Laptop,1,800,800.0,West
4174,2024-02-11,Headphones,1,100,100.0,North
4175,2024-02-11,Monitor,1,300,300.0,South
4176,2024-02-11,Keyboard,2,50,100.0,North
4177,2024-02-11,Keyboard,2,50,100.0,East
4178,2024-02-11,Phone,3,600,1800.0,East
4179,2024-02-12,Monitor,1,300,300.0,West
4180,2024-02-12,Mouse,2,30,60.0,South
4181,2024-02-12,Headphones,2,100,200.0,West
4182,2024-02-12,Tablet,2,400,800.0,East
4183,2024-02-13,Tablet,3,400,1200.0,North
4184,2024-02-13,Laptop,1,800,800.0,East
4185,2024-02-13,Headphones,2,100,200.0,East
4186,2024-02-13,Charger,2,25,50.0,West
4187,2024-02-13,Headphones,2,100,200.0,West
4188,2024-02-14,Headphones,2,100,200.0,North
4189,2024-02-14,Tablet,1,400,400.0,North
4190,2024-02-14,Keyboard,1,50,50.0,South
4191,2024-02-14,Mouse,1,30,30.0,South
4192,2024-02-15,Tablet,3,400,1200.0,West
4193,2024-02-15,Phone,2,600,1200.0,South
4194,2024-02-15,Monitor,3,300,900.0,South
4195,2024-02-15,Monitor,2,300,600.0,West
4196,2024-02-15,Headphones,1,100,100.0,North
4197,2024-02-16,Headphones,1,100,100.0,West
4198,2024-02-16,Tablet,2,400,800.0,East
4199,2024-02-17,Monitor,2,300,600.0,West
4200,2024-02-17,Tablet,3,400,1200.0,West
4201,2024-02-17,Charger,1,25,25.0,South
4202,2024-02-17,Mouse,2,30,60.0,West
4203,2024-02-17,Headphones,1,100,100.0,West
4204,2024-02-18,Mouse,1,30,30.0,East
4205,2024-02-18,Keyboard,1,50,50.0,North
4206,2024-02-19,Tablet,1,400,400.0,West
4207,2024-02-19,Tablet,3,400,1200.0,South
4208,2024-02-19,Phone,2,600,1200.0,West
4209,2024-02-20,Laptop,2,800,1600.0,West
4210,2024-02-20,Charger,1,25,25.0,East
4211,2024-02-20,Charger,2,25,50.0,North
4212,2024-02-20,Headphones,2,100,200.0,West
4213,2024-02-21,Monitor,2,300,600.0,South
4214,2024-02-21,Charger,1,25,25.0,East
4215,2024-02-21,Monitor,2,300,600.0,North
4216,2024-02-21,Monitor,1,300,300.0,West
4217,2024-02-22,Charger,1,25,25.0,North
4218,2024-02-22,Monitor,2,300,600.0,North
4219,2024-02-22,Phone,3,600,1800.0,West
4220,2024-02-23,Headphones,2,100,200.0,East
4221,2024-02-23,Charger,1,25,25.0,North
4222,2024-02-23,Mouse,2,30,60.0,East
4223,2024-02-24,Monitor,1,300,300.0,West
4224,2024-02-24,Mouse,1,30,30.0,West
4225,2024-02-24,Laptop,3,800,2400.0,North
4226,2024-02-24,Keyboard,1,50,50.0,North
4227,2024-02-25,Laptop,2,800,1600.0,South
4228,2024-02-25,Laptop,1,800,800.0,South
4229,2024-02-26,Headphones,2,100,200.0,East
4230,2024-02-26,Keyboard,1,50,50.0,North
4231,2024-02-26,Tablet,2,400,800.0,North
4232,2024-02-27,Mouse,2,30,60.0,West
4233,2024-02-27,Monitor,3,300,900.0,South
4234,2024-02-27,Mouse,1,30,30.0,North
4235,2024-02-28,Headphones,1,100,100.0,East
4236,2024-02-28,Phone,2,600,1200.0,North
4237,2024-03-01,Monitor,3,300,900.0,East
4238,2024-03-01,Phone,2,600,1200.0,East
4239,2024-03-01,Laptop,2,800,1600.0,West
4240,2024-03-01,Phone,2,600,1200.0,East
4241,2024-03-02,Tablet,2,400,800.0,South
4242,2024-03-02,Mouse,2,30,60.0,West
4243,2024-03-02,Charger,2,25,50.0,East
4244,2024-03-02,Keyboard,1,50,50.0,North
4245,2024-03-02,Mouse,2,30,60.0,South
4246,2024-03-03,Mouse,2,30,60.0,North
4247,2024-03-03,Charger,1,25,25.0,East
4248,2024-03-03,Mouse,1,30,30.0,East
4249,2024-03-03,Monitor,1,300,300.0,North
4250,2024-03-03,Charger,1,25,25.0,South
4251,2024-03-04,Phone,1,600,600.0,West
4252,2024-03-04,Charger,2,25,50.0,South
4253,2024-03-04,Charger,3,25,75.0,West
4254,2024-03-05,Laptop,1,800,800.0,East
4255,2024-03-05,Headphones,2,100,200.0,South
4256,2024-03-05,Mouse,3,30,90.0,East
4257,2024-03-05,Charger,2,25,50.0,East
4258,2024-03-05,Monitor,3,300,900.0,East
4259,2024-03-06,Charger,1,25,25.0,East
4260,2024-03-06,Mouse,1,30,30.0,North
4261,2024-03-06,Headphones,1,100,100.0,North
4262,2024-03-06,Tablet,1,400,400.0,South
4263,2024-03-07,Mouse,1,30,30.0,South
4264,2024-03-07,Headphones,1,100,100.0,South
4265,2024-03-07,Mouse,1,30,30.0,North
4266,2024-03-07,Mouse,3,30,90.0,East
4267,2024-03-07,Phone,1,600,600.0,East
4268,2024-03-08,Tablet,3,400,1200.0,West
4269,2024-03-08,Phone,1,600,600.0,East
4270,2024-03-08,Charger,2,25,50.0,West
4271,2024-03-08,Keyboard,1,50,50.0,North
4272,2024-03-09,Mouse,1,30,30.0,South
4273,2024-03-09,Laptop,1,800,800.0,South
4274,2024-03-09,Monitor,2,300,600.0,North
4275,2024-03-09,Charger,1,25,25.0,North
4276,2024-03-10,Monitor,2,300,600.0,South
4277,2024-03-10,Monitor,2,300,600.0,West
4278,2024-03-11,Monitor,1,300,300.0,North
4279,2024-03-11,Phone,1,600,600.0,South
4280,2024-03-11,Mouse,3,30,90.0,North
4281,2024-03-11,Tablet,1,400,400.0,South
4282,2024-03-12,Charger,3,25,75.0,West
4283,2024-03-12,Tablet,1,400,400.0,West
4284,2024-03-13,Laptop,1,800,800.0,East
4285,2024-03-13,Mouse,3,30,90.0,West
4286,2024-03-13,Phone,3,600,1800.0,South
4287,2024-03-13,Mouse,3,30,90.0,South
4288,2024-03-14,Charger,1,25,25.0,West
4289,2024-03-14,Mouse,2,30,60.0,East
4290,2024-03-14,Phone,2,600,1200.0,South
4291,2024-03-14,Tablet,1,400,400.0,South
4292,2024-03-14,Phone,1,600,600.0,South
4293,2024-03-15,Monitor,1,300,300.0,West
4294,2024-03-15,Charger,1,25,25.0,North
4295,2024-03-15,Monitor,3,300,900.0,East
4296,2024-03-15,Mouse,1,30,30.0,North
4297,2024-03-16,Laptop,3,800,2400.0,East
4298,2024-03-16,Laptop,1,800,800.0,West
4299,2024-03-16,Charger,1,25,25.0,South
4300,2024-03-17,Charger,1,25,25.0,West
4301,2024-03-17,Tablet,1,400,400.0,West
4302,2024-03-17,Keyboard,3,50,150.0,North
4303,2024-03-17,Charger,1,25,25.0,West
4304,2024-03-17,Keyboard,2,50,100.0,East
4305,2024-03-18,Charger,1,25,25.0,East
4306,2024-03-18,Mouse,1,30,30.0,North
4307,2024-03-19,Mouse,2,30,60.0,South
4308,2024-03-19,Laptop,3,800,2400.0,West
4309,2024-03-19,Monitor,1,300,300.0,South
4310,2024-03-19,Keyboard,2,50,100.0,West
4311,2024-03-19,Charger,1,25,25.0,South
4312,2024-03-20,Tablet,1,400,400.0,North
4313,2024-03-20,Monitor,1,300,300.0,South
4314,2024-03-20,Charger,3,25,75.0,West
4315,2024-03-20,Phone,1,600,600.0,South
4316,2024-03-21,Charger,1,25,25.0,South
4317,2024-03-21,Charger,3,25,75.0,East
4318,2024-03-22,Monitor,2,300,600.0,West
4319,2024-03-22,Headphones,2,100,200.0,South
4320,2024-03-22,Monitor,1,300,300.0,South
4321,2024-03-22,Phone,1,600,600.0,West
4322,2024-03-23,Mouse,1,30,30.0,East
4323,2024-03-23,Mouse,2,30,60.0,West
4324,2024-03-23,Tablet,2,400,800.0,West
4325,2024-03-23,Keyboard,1,50,50.0,West
4326,2024-03-24,Charger,1,25,25.0,South
4327,2024-03-24,Monitor,2,300,600.0,South
4328,2024-03-24,Keyboard,1,50,50.0,South
4329,2024-03-24,Monitor,1,300,300.0,West
4330,2024-03-24,Laptop,1,800,800.0,West
4331,2024-03-25,Phone,2,600,1200.0,North
4332,2024-03-25,Charger,1,25,25.0,South
4333,2024-03-25,Monitor,3,300,900.0,South
4334,2024-03-25,Phone,2,600,1200.0,East
4335,2024-03-26,Monitor,3,300,900.0,North
4336,2024-03-26,Keyboard,3,50,150.0,West
4337,2024-03-26,Keyboard,3,50,150.0,West
4338,2024-03-26,Laptop,2,800,1600.0,North
4339,2024-03-27,Charger,1,25,25.0,East
4340,2024-03-27,Mouse,1,30,30.0,North
4341,2024-03-27,Monitor,1,300,300.0,North
4342,2024-03-28,Mouse,1,30,30.0,East
4343,2024-03-28,Laptop,1,800,800.0,North
4344,2024-04-01,Tablet,1,400,400.0,West
4345,2024-04-01,Tablet,1,400,400.0,South
4346,2024-04-01,Phone,2,600,1200.0,West
4347,2024-04-01,Headphones,2,100,200.0,South
4348,2024-04-01,Headphones,2,100,200.0,East
4349,2024-04-02,Mouse,3,30,90.0,North
4350,2024-04-02,Charger,1,25,25.0,South
4351,2024-04-02,Phone,2,600,1200.0,East
4352,2024-04-02,Mouse,3,30,90.0,West
4353,2024-04-03,Monitor,2,300,600.0,North
4354,2024-04-03,Headphones,2,100,200.0,East
4355,2024-04-03,Mouse,3,30,90.0,East
4356,2024-04-04,Laptop,2,800,1600.0,West
4357,2024-04-04,Monitor,1,300,300.0,North
4358,2024-04-05,Headphones,2,100,200.0,East
4359,2024-04-05,Headphones,3,100,300.0,South
4360,2024-04-05,Mouse,3,30,90.0,South
4361,2024-04-05,Phone,3,600,1800.0,North
4362,2024-04-06,Charger,1,25,25.0,East
4363,2024-04-06,Tablet,1,400,400.0,East
4364,2024-04-06,Keyboard,3,50,150.0,West
4365,2024-04-06,Tablet,1,400,400.0,South
4366,2024-04-07,Mouse,1,30,30.0,East
4367,2024-04-07,Charger,1,25,25.0,East
4368,2024-04-07,Phone,2,600,1200.0,North
4369,2024-04-08,Monitor,3,300,900.0,East
4370,2024-04-08,Charger,1,25,25.0,East
4371,2024-04-08,Monitor,3,300,900.0,East
4372,2024-04-08,Phone,2,600,1200.0,North
4373,2024-04-08,Mouse,2,30,60.0,North
4374,2024-04-09,Headphones,2,100,200.0,North
4375,2024-04-09,Keyboard,2,50,100.0,South
4376,2024-04-10,Charger,3,25,75.0,East
4377,2024-04-10,Monitor,1,300,300.0,South
4378,2024-04-11,Laptop,1,800,800.0,West
4379,2024-04-11,Phone,1,600,600.0,South
4380,2024-04-12,Monitor,2,300,600.0,East
4381,2024-04-12,Monitor,2,300,600.0,South
4382,2024-04-12,Monitor,3,300,900.0,North
4383,2024-04-13,Keyboard,1,50,50.0,West
4384,2024-04-13,Phone,3,600,1800.0,East
4385,2024-04-13,Charger,1,25,25.0,East
4386,2024-04-13,Monitor,1,300,300.0,North
4387,2024-04-13,Keyboard,1,50,50.0,West
4388,2024-04-14,Headphones,1,100,100.0,West
4389,2024-04-14,Phone,3,600,1800.0,South
4390,2024-04-14,Laptop,1,800,800.0,East
4391,2024-04-14,Headphones,1,100,100.0,South
4392,2024-04-15,Headphones,2,100,200.0,South
4393,2024-04-15,Headphones,1,100,100.0,South
4394,2024-04-16,Mouse,1,30,30.0,South
4395,2024-04-16,Mouse,1,30,30.0,North
4396,2024-04-17,Tablet,1,400,400.0,East
4397,2024-04-17,Headphones,2,100,200.0,East
4398,2024-04-18,Tablet,3,400,1200.0,West
4399,2024-04-18,Tablet,3,400,1200.0,West
4400,2024-04-18,Tablet,1,400,400.0,North
4401,2024-04-19,Phone,2,600,1200.0,West
4402,2024-04-19,Keyboard,2,50,100.0,North
4403,2024-04-20,Mouse,2,30,60.0,North
4404,2024-04-20,Laptop,2,800,1600.0,West
4405,2024-04-20,Monitor,3,300,900.0,North
4406,2024-04-20,Charger,3,25,75.0,West
4407,2024-04-20,Headphones,2,100,200.0,North
4408,2024-04-21,Phone,1,600,600.0,South
4409,2024-04-21,Phone,1,600,600.0,East
4410,2024-04-22,Headphones,2,100,200.0,West
4411,2024-04-22,Monitor,2,300,600.0,East
4412,2024-04-22,Phone,3,600,1800.0,North
4413,2024-04-22,Charger,2,25,50.0,West
4414,2024-04-23,Monitor,1,300,300.0,West
4415,2024-04-23,Monitor,2,300,600.0,North
4416,2024-04-23,Keyboard,2,50,100.0,East
4417,2024-04-24,Keyboard,1,50,50.0,West
4418,2024-04-24,Phone,1,600,600.0,North
4419,2024-04-24,Phone,2,600,1200.0,North
4420,2024-04-24,Keyboard,1,50,50.0,North
4421,2024-04-25,Keyboard,1,50,50.0,South
4422,2024-04-25,Monitor,3,300,900.0,North
4423,2024-04-25,Mouse,2,30,60.0,East
4424,2024-04-25,Phone,2,600,1200.0,East
4425,2024-04-26,Charger,1,25,25.0,North
4426,2024-04-26,Keyboard,2,50,100.0,East
4427,2024-04-26,Phone,1,600,600.0,South
4428,2024-04-27,Laptop,2,800,1600.0,East
4429,2024-04-27,Laptop,1,800,800.0,East
4430,2024-04-27,Mouse,1,30,30.0,East
4431,2024-04-27,Laptop,1,800,800.0,South
4432,2024-04-27,Monitor,1,300,300.0,South
4433,2024-04-28,Phone,3,600,1800.0,South
4434,2024-04-28,Monitor,2,300,600.0,West
4435,2024-05-01,Laptop,3,800,2400.0,North
4436,2024-05-01,Tablet,1,400,400.0,East
4437,2024-05-01,Keyboard,2,50,100.0,North
4438,2024-05-01,Laptop,1,800,800.0,South
4439,2024-05-02,Charger,3,25,75.0,West
4440,2024-05-02,Charger,2,25,50.0,West
4441,2024-05-02,Monitor,1,300,300.0,South
4442,2024-05-02,Phone,1,600,600.0,West
4443,2024-05-03,Mouse,3,30,90.0,West
4444,2024-05-03,Mouse,1,30,30.0,South
4445,2024-05-04,Monitor,1,300,300.0,South
4446,2024-05-04,Mouse,1,30,30.0,South
4447,2024-05-04,Mouse,1,30,30.0,East
4448,2024-05-04,Laptop,1,800,800.0,South
4449,2024-05-04,Phone,1,600,600.0,West
4450,2024-05-05,Monitor,1,300,300.0,West
4451,2024-05-05,Phone,1,600,600.0,West
4452,2024-05-05,Monitor,3,300,900.0,West
4453,2024-05-05,Headphones,2,100,200.0,East
4454,2024-05-05,Phone,2,600,1200.0,North
4455,2024-05-06,Phone,2,600,1200.0,North
4456,2024-05-06,Keyboard,1,50,50.0,West
4457,2024-05-06,Keyboard,1,50,50.0,West
4458,2024-05-06,Phone,1,600,600.0,West
4459,2024-05-07,Tablet,1,400,400.0,North
4460,2024-05-07,Keyboard,1,50,50.0,East
4461,2024-05-07,Tablet,1,400,400.0,North
4462,2024-05-07,Headphones,1,100,100.0,East
4463,2024-05-07,Phone,2,600,1200.0,East
4464,2024-05-08,Mouse,1,30,30.0,South
4465,2024-05-08,Tablet,3,400,1200.0,North
4466,2024-05-08,Tablet,3,400,1200.0,West
4467,2024-05-09,Keyboard,2,50,100.0,North
4468,2024-05-09,Mouse,1,30,30.0,North
